station,Datatime,lon,lat,airpressure,DryBulbSensor,HOBO_rh,HOBO_solar,HOBO_ws,Wet bulb_calculation,Globe bulb_calculation,WBGT_calculation,iso7243_Tg150
SINICA,2019/10/22 02:50,121.6141667,25.0405,1013.25,18.296,93.3,1,0,16.93,16.23,16.9,16.23
SINICA,2019/10/22 02:55,121.6141667,25.0405,1013.25,18.304,93.3,1,0,16.94,16.24,16.9,16.24
SINICA,2019/10/22 03:00,121.6141667,25.0405,1013.25,18.258,93.3,1,0,16.89,16.19,16.9,16.19
SINICA,2019/10/22 03:05,121.6141667,25.0405,1013.25,18.232,93.3,1,0,16.87,16.16,16.9,16.16
SINICA,2019/10/22 03:10,121.6141667,25.0405,1013.25,18.162,93.3,1,0,16.79,16.08,16.8,16.08
SINICA,2019/10/22 03:15,121.6141667,25.0405,1013.25,18.156,93.4,1,0,16.8,16.07,16.8,16.07
SINICA,2019/10/22 03:20,121.6141667,25.0405,1013.25,18.146,93.46,1,0,16.79,16.06,16.8,16.06
SINICA,2019/10/22 03:25,121.6141667,25.0405,1013.25,18.124,93.5,1,0,16.77,16.04,16.8,16.04
SINICA,2019/10/22 03:30,121.6141667,25.0405,1013.25,18.122,93.62,1,0,16.78,16.04,16.8,16.04
SINICA,2019/10/22 03:35,121.6141667,25.0405,1013.25,18.184,93.64,1,0,16.85,16.11,16.8,16.11
SINICA,2019/10/22 03:40,121.6141667,25.0405,1013.25,18.2,93.6,1,0,16.86,16.13,16.8,16.13
SINICA,2019/10/22 03:45,121.6141667,25.0405,1013.25,18.208,93.74,1,0,16.88,16.14,16.9,16.14
SINICA,2019/10/22 03:50,121.6141667,25.0405,1013.25,18.242,93.86,1,0,16.93,16.18,16.9,16.18
SINICA,2019/10/22 03:55,121.6141667,25.0405,1013.25,18.228,93.86,1,0,16.92,16.17,16.9,16.17
SINICA,2019/10/22 04:00,121.6141667,25.0405,1013.25,18.208,93.88,1,0,16.9,16.14,16.9,16.14
SINICA,2019/10/22 04:05,121.6141667,25.0405,1013.25,18.212,93.9,1,0,16.9,16.15,16.9,16.15
SINICA,2019/10/22 04:10,121.6141667,25.0405,1013.25,18.182,93.96,1,0,16.88,16.12,16.9,16.12
SINICA,2019/10/22 04:15,121.6141667,25.0405,1013.25,18.062,93.98,1,0,16.75,15.98,16.7,15.98
SINICA,2019/10/22 04:20,121.6141667,25.0405,1013.25,17.998,94.04,1,0,16.7,15.91,16.7,15.91
SINICA,2019/10/22 04:25,121.6141667,25.0405,1013.25,18.018,94.2,1,0,16.74,15.94,16.7,15.94
SINICA,2019/10/22 04:30,121.6141667,25.0405,1013.25,17.88,94.24,1,0,16.6,15.79,16.6,15.79
SINICA,2019/10/22 04:35,121.6141667,25.0405,1013.25,17.776,94.36,1,0,16.5,15.67,16.5,15.67
SINICA,2019/10/22 04:40,121.6141667,25.0405,1013.25,17.742,94.48,1,0,16.48,15.64,16.4,15.64
SINICA,2019/10/22 04:45,121.6141667,25.0405,1013.25,17.716,94.5,1,0,16.45,15.61,16.4,15.61
SINICA,2019/10/22 04:50,121.6141667,25.0405,1013.25,17.664,94.62,1,0,16.41,15.55,16.4,15.55
SINICA,2019/10/22 04:55,121.6141667,25.0405,1013.25,17.63,94.78,1,0,16.39,15.52,16.3,15.52
SINICA,2019/10/22 05:00,121.6141667,25.0405,1013.25,17.748,94.86,1,0,16.52,15.65,16.5,15.65
SINICA,2019/10/22 05:05,121.6141667,25.0405,1013.25,17.846,94.86,1,0,16.62,15.76,16.6,15.76
SINICA,2019/10/22 05:10,121.6141667,25.0405,1013.25,17.802,94.76,1,0,16.57,15.71,16.5,15.71
SINICA,2019/10/22 05:15,121.6141667,25.0405,1013.25,17.762,94.74,1,0,16.52,15.67,16.5,15.67
SINICA,2019/10/22 05:20,121.6141667,25.0405,1013.25,17.734,94.68,1,0,16.49,15.63,16.4,15.63
SINICA,2019/10/22 05:25,121.6141667,25.0405,1013.25,17.616,94.7,1,0,16.36,15.5,16.3,15.5
SINICA,2019/10/22 05:30,121.6141667,25.0405,1013.25,17.586,94.7,1,0,16.33,15.47,16.3,15.47
SINICA,2019/10/22 05:35,121.6141667,25.0405,1013.25,17.542,94.74,1,0,16.29,15.42,16.2,15.42
SINICA,2019/10/22 05:40,121.6141667,25.0405,1013.25,17.538,94.78,1,0,16.29,15.42,16.2,15.42
SINICA,2019/10/22 05:45,121.6141667,25.0405,1013.25,17.598,94.78,1,0,16.35,15.48,16.3,15.48
SINICA,2019/10/22 05:50,121.6141667,25.0405,1013.25,17.542,94.78,2,0,16.31,15.46,16.3,15.46
SINICA,2019/10/22 05:55,121.6141667,25.0405,1013.25,17.624,94.78,3.4,0,16.42,15.61,16.4,15.61
SINICA,2019/10/22 06:00,121.6141667,25.0405,1013.25,17.704,94.7,7.2,0,16.55,15.84,16.5,15.84
SINICA,2019/10/22 06:05,121.6141667,25.0405,1013.25,17.776,94.7,10.4,0,16.68,16.04,16.7,16.04
SINICA,2019/10/22 06:10,121.6141667,25.0405,1013.25,17.918,94.6,13.6,0,16.87,16.33,16.9,16.33
SINICA,2019/10/22 06:15,121.6141667,25.0405,1013.25,17.972,94.44,19.8,0,17,16.62,17,16.62
SINICA,2019/10/22 06:20,121.6141667,25.0405,1013.25,17.962,94.34,27.2,0,17.15,16.89,17.2,16.89
SINICA,2019/10/22 06:25,121.6141667,25.0405,1013.25,18.292,94.28,43.4,0,17.74,17.88,17.8,17.88
SINICA,2019/10/22 06:30,121.6141667,25.0405,1013.25,18.436,93.9,41,0,17.81,17.94,17.9,17.94
SINICA,2019/10/22 06:35,121.6141667,25.0405,1013.25,18.428,93.66,37.4,0,17.73,17.79,17.8,17.79
SINICA,2019/10/22 06:40,121.6141667,25.0405,1013.25,18.534,93.42,50.2,0,18.01,18.39,18.1,18.39
SINICA,2019/10/22 06:45,121.6141667,25.0405,1013.25,18.886,93.28,97.4,0,19.04,20.64,19.3,20.64
SINICA,2019/10/22 06:50,121.6141667,25.0405,1013.25,19.612,92.46,126.8,0,20.1,22.54,20.5,22.54
SINICA,2019/10/22 06:55,121.6141667,25.0405,1013.25,19.492,91.42,52.8,0,18.8,19.55,19,19.55
SINICA,2019/10/22 07:00,121.6141667,25.0405,1013.25,19.47,91.12,71.4,0,19.02,20.24,19.3,20.24
SINICA,2019/10/22 07:05,121.6141667,25.0405,1013.25,20.396,90.74,76.4,0,19.98,21.44,20.3,21.44
SINICA,2019/10/22 07:10,121.6141667,25.0405,1013.25,21.162,89.26,75,0,20.56,22.2,20.9,22.2
SINICA,2019/10/22 07:15,121.6141667,25.0405,1013.25,21.458,87.62,78,0,20.71,22.6,21.2,22.6
SINICA,2019/10/22 07:20,121.6141667,25.0405,1013.25,22.086,86.06,83.4,0,21.22,23.46,21.8,23.46
SINICA,2019/10/22 07:25,121.6141667,25.0405,1013.25,22.022,83.9,96.2,0,21.09,23.82,21.7,23.82
SINICA,2019/10/22 07:30,121.6141667,25.0405,1013.25,22.7,82.8,112.8,0,21.84,25.16,22.6,25.16
SINICA,2019/10/22 07:35,121.6141667,25.0405,1013.25,23.362,80.88,121.2,0,22.35,26.15,23.2,26.15
SINICA,2019/10/22 07:40,121.6141667,25.0405,1013.25,23.38,78.8,119.8,0,22.11,26.06,23,26.06
SINICA,2019/10/22 07:45,121.6141667,25.0405,1013.25,23.804,77.96,134.4,0,22.59,27.04,23.6,27.04
SINICA,2019/10/22 07:50,121.6141667,25.0405,1013.25,24.56,76.54,142.2,0,23.21,28.11,24.3,28.11
SINICA,2019/10/22 07:55,121.6141667,25.0405,1013.25,25.022,74.46,156,0,23.54,29.07,24.8,29.07
SINICA,2019/10/22 08:00,121.6141667,25.0405,1013.25,25.252,72.96,221.6,0,24.36,31.66,25.9,31.66
SINICA,2019/10/22 08:05,121.6141667,25.0405,1013.25,25.234,72.06,226.2,0,24.29,31.78,25.9,31.78
SINICA,2019/10/22 08:10,121.6141667,25.0405,1013.25,24.664,72.02,233,0,23.87,31.41,25.5,31.41
SINICA,2019/10/22 08:15,121.6141667,25.0405,1013.25,24.726,72.42,265.8,0,24.36,32.68,26.1,32.68
SINICA,2019/10/22 08:20,121.6141667,25.0405,1013.25,24.964,72.18,222.8,0,24.02,31.37,25.6,31.37
SINICA,2019/10/22 08:25,121.6141667,25.0405,1013.25,25.018,72.04,223.4,0,24.05,31.45,25.6,31.45
SINICA,2019/10/22 08:30,121.6141667,25.0405,1013.25,24.874,71.9,193.2,0,23.54,30.18,25,30.18
SINICA,2019/10/22 08:35,121.6141667,25.0405,1013.25,25.16,71.86,213.8,0,24.03,31.24,25.6,31.24
SINICA,2019/10/22 08:40,121.6141667,25.0405,1013.25,26.114,70.1,234,0,24.87,32.95,26.6,32.95
SINICA,2019/10/22 08:45,121.6141667,25.0405,1013.25,25.7,69.04,212.6,0,24.13,31.69,25.8,31.69
SINICA,2019/10/22 08:50,121.6141667,25.0405,1013.25,26.226,68.94,256.4,0.1,25.07,33.84,26.9,35.4
SINICA,2019/10/22 08:55,121.6141667,25.0405,1013.25,26.588,67.6,367.4,0.1,26.42,38.12,28.8,40.49
SINICA,2019/10/22 09:00,121.6141667,25.0405,1013.25,26.102,66.2,460.4,0.3,24.55,37.55,27.3,40.91
SINICA,2019/10/22 09:05,121.6141667,25.0405,1013.25,26.514,64.62,490.6,0.2,25.63,40.06,28.6,43.59
SINICA,2019/10/22 09:10,121.6141667,25.0405,1013.25,26.148,65.14,531.8,1,23.14,35.47,25.9,39.06
SINICA,2019/10/22 09:15,121.6141667,25.0405,1013.25,25.342,65.52,542.8,1.4,22.21,33.8,24.8,37.24
SINICA,2019/10/22 09:20,121.6141667,25.0405,1013.25,25.654,65.04,537.2,1.2,22.54,34.48,25.2,37.98
SINICA,2019/10/22 09:25,121.6141667,25.0405,1013.25,25.988,64,615.2,0.7,23.6,38.21,26.8,42.6
SINICA,2019/10/22 09:30,121.6141667,25.0405,1013.25,26.122,63.14,503,1.1,22.62,34.56,25.4,37.86
SINICA,2019/10/22 09:35,121.6141667,25.0405,1013.25,25.38,63.42,353.8,0.6,22.05,32.25,24.4,34.64
SINICA,2019/10/22 09:40,121.6141667,25.0405,1013.25,25.428,64.04,439.6,0.8,22.26,33.5,24.8,36.48
SINICA,2019/10/22 09:45,121.6141667,25.0405,1013.25,25.48,64.32,486.2,1.4,21.96,32.95,24.5,35.99
SINICA,2019/10/22 09:50,121.6141667,25.0405,1013.25,26.004,63.88,646.4,1.1,23.08,37.11,26.2,41.45
SINICA,2019/10/22 09:55,121.6141667,25.0405,1013.25,26.806,62.44,631.4,0.7,24.07,39.36,27.4,43.87
SINICA,2019/10/22 10:00,121.6141667,25.0405,1013.25,26.994,61.5,646.8,0.9,23.79,38.87,27.1,43.35
SINICA,2019/10/22 10:05,121.6141667,25.0405,1013.25,26.618,61.12,659.8,1.2,23.11,37.61,26.4,41.97
SINICA,2019/10/22 10:10,121.6141667,25.0405,1013.25,27.004,60.68,656.4,0.7,24.07,40.06,27.6,44.75
SINICA,2019/10/22 10:15,121.6141667,25.0405,1013.25,26.55,61.12,668.2,1.8,22.63,36.18,25.7,40.24
SINICA,2019/10/22 10:20,121.6141667,25.0405,1013.25,26.618,61.28,677.6,0.9,23.55,39.09,27,43.8
SINICA,2019/10/22 10:25,121.6141667,25.0405,1013.25,27.24,60.8,692,0.9,24.02,40,27.5,44.82
SINICA,2019/10/22 10:30,121.6141667,25.0405,1013.25,27.294,60.56,700,0.8,24.22,40.71,27.8,45.66
SINICA,2019/10/22 10:35,121.6141667,25.0405,1013.25,26.486,61.44,713.6,2,22.62,36.44,25.8,40.69
SINICA,2019/10/22 10:40,121.6141667,25.0405,1013.25,27.216,60.84,725.2,0.5,25.09,43.3,28.9,48.67
SINICA,2019/10/22 10:45,121.6141667,25.0405,1013.25,26.736,61.28,641.2,1.9,22.69,35.78,25.7,39.62
SINICA,2019/10/22 10:50,121.6141667,25.0405,1013.25,26.804,61.42,640.4,1.2,23.22,37.46,26.4,41.69
SINICA,2019/10/22 10:55,121.6141667,25.0405,1013.25,26.67,61.34,331.6,0.8,22.44,32.49,24.9,34.64
SINICA,2019/10/22 11:00,121.6141667,25.0405,1013.25,27.042,61.88,728,0.8,24.29,41.05,27.9,46.22
SINICA,2019/10/22 11:05,121.6141667,25.0405,1013.25,28.098,59.06,751.8,0.9,24.61,42.01,28.4,47.26
SINICA,2019/10/22 11:10,121.6141667,25.0405,1013.25,27.78,59.12,702.6,1.1,23.94,39.89,27.5,44.63
SINICA,2019/10/22 11:15,121.6141667,25.0405,1013.25,27.772,59.84,760,0.9,24.5,41.86,28.3,47.18
SINICA,2019/10/22 11:20,121.6141667,25.0405,1013.25,27.846,58.7,746.4,1.2,23.95,40.37,27.6,45.34
SINICA,2019/10/22 11:25,121.6141667,25.0405,1013.25,28.072,58.52,765.6,1,24.4,41.77,28.2,47.04
SINICA,2019/10/22 11:30,121.6141667,25.0405,1013.25,27.948,58.58,741,1,24.23,41.17,28,46.26
SINICA,2019/10/22 11:35,121.6141667,25.0405,1013.25,27.54,58.8,727.2,1.6,23.33,38.54,26.8,43.1
SINICA,2019/10/22 11:40,121.6141667,25.0405,1013.25,27.388,59.24,731.8,1.2,23.62,39.65,27.2,44.51
SINICA,2019/10/22 11:45,121.6141667,25.0405,1013.25,27.842,58.78,730.8,0.9,24.29,41.33,28.1,46.42
SINICA,2019/10/22 11:50,121.6141667,25.0405,1013.25,27.88,58.08,726.4,1,24.05,40.82,27.8,45.8
SINICA,2019/10/22 11:55,121.6141667,25.0405,1013.25,27.608,58.18,721.8,1.3,23.51,39.35,27.1,44.07
SINICA,2019/10/22 12:00,121.6141667,25.0405,1013.25,27.968,57.84,718,1,24.06,40.74,27.8,45.65
SINICA,2019/10/22 12:05,121.6141667,25.0405,1013.25,27.904,57.12,712.6,1,23.89,40.56,27.6,45.43
SINICA,2019/10/22 12:10,121.6141667,25.0405,1013.25,27.63,57.7,713.8,1,23.76,40.31,27.5,45.19
SINICA,2019/10/22 12:15,121.6141667,25.0405,1013.25,27.752,57.36,705.4,1.9,23.05,37.75,26.5,41.99
SINICA,2019/10/22 12:20,121.6141667,25.0405,1013.25,27.54,57.92,699,1.2,23.45,39.21,27,43.84
SINICA,2019/10/22 12:25,121.6141667,25.0405,1013.25,27.93,57.2,695,0.9,24.01,40.7,27.7,45.52
SINICA,2019/10/22 12:30,121.6141667,25.0405,1013.25,27.664,57.02,692.2,1.8,22.94,37.64,26.4,41.84
SINICA,2019/10/22 12:35,121.6141667,25.0405,1013.25,27.61,57.62,688.2,1.2,23.44,39.08,27,43.63
SINICA,2019/10/22 12:40,121.6141667,25.0405,1013.25,27.722,57.34,680.6,1.4,23.29,38.46,26.8,42.82
SINICA,2019/10/22 12:45,121.6141667,25.0405,1013.25,28.124,55.94,671.4,0.8,24.07,40.88,27.8,45.59
SINICA,2019/10/22 12:50,121.6141667,25.0405,1013.25,28.16,55.46,669.8,0.8,24.02,40.87,27.8,45.56
SINICA,2019/10/22 12:55,121.6141667,25.0405,1013.25,27.982,55.22,659.2,1.3,23.18,38.59,26.7,42.85
SINICA,2019/10/22 13:00,121.6141667,25.0405,1013.25,27.85,55.4,656.2,1,23.43,39.4,27.1,43.84
SINICA,2019/10/22 13:05,121.6141667,25.0405,1013.25,27.644,55.5,649.6,1.4,22.85,37.81,26.3,41.94
SINICA,2019/10/22 13:10,121.6141667,25.0405,1013.25,27.62,55.12,638.2,1.5,22.67,37.34,26.1,41.33
SINICA,2019/10/22 13:15,121.6141667,25.0405,1013.25,27.534,55.4,628.4,1,23.09,38.54,26.6,42.77
SINICA,2019/10/22 13:20,121.6141667,25.0405,1013.25,28.116,54.8,622,0.9,23.58,39.39,27.2,43.65
SINICA,2019/10/22 13:25,121.6141667,25.0405,1013.25,27.948,54.4,611.4,1.2,22.99,37.98,26.5,41.96
SINICA,2019/10/22 13:30,121.6141667,25.0405,1013.25,27.898,54.48,605.6,1.2,22.95,37.82,26.4,41.76
SINICA,2019/10/22 13:35,121.6141667,25.0405,1013.25,27.398,55.48,599,1.3,22.61,36.95,26,40.79
SINICA,2019/10/22 13:40,121.6141667,25.0405,1013.25,27.368,55.42,588.2,1.2,22.63,36.98,26,40.79
SINICA,2019/10/22 13:45,121.6141667,25.0405,1013.25,27.392,55.28,579,1.3,22.52,36.59,25.8,40.29
SINICA,2019/10/22 13:50,121.6141667,25.0405,1013.25,27.526,55.12,565.8,1.1,22.74,37.02,26.1,40.73
SINICA,2019/10/22 13:55,121.6141667,25.0405,1013.25,27.588,54.88,556.2,1,22.83,37.2,26.2,40.9
SINICA,2019/10/22 14:00,121.6141667,25.0405,1013.25,27.786,54.4,541,0.8,23.13,37.82,26.5,41.52
SINICA,2019/10/22 14:05,121.6141667,25.0405,1013.25,27.694,54.14,529.6,0.8,22.98,37.49,26.4,41.11
SINICA,2019/10/22 14:10,121.6141667,25.0405,1013.25,27.358,54.28,516.2,1.7,21.93,34.69,25,37.76
SINICA,2019/10/22 14:15,121.6141667,25.0405,1013.25,27.11,54.92,506.4,1.5,21.91,34.62,25,37.7
SINICA,2019/10/22 14:20,121.6141667,25.0405,1013.25,27.302,54.26,496.8,0.9,22.44,36.06,25.6,39.37
SINICA,2019/10/22 14:25,121.6141667,25.0405,1013.25,27.186,53.94,476.4,1.5,21.74,34.17,24.8,37.04
SINICA,2019/10/22 14:30,121.6141667,25.0405,1013.25,26.984,54.2,468,1.6,21.54,33.68,24.5,36.46
SINICA,2019/10/22 14:35,121.6141667,25.0405,1013.25,27.262,53.34,461.8,1,22.03,35.03,25.2,38.02
SINICA,2019/10/22 14:40,121.6141667,25.0405,1013.25,27.392,53.12,451.8,0.7,22.45,35.91,25.6,38.97
SINICA,2019/10/22 14:45,121.6141667,25.0405,1013.25,27.218,53.42,429.2,1,21.9,34.35,24.9,37.09
SINICA,2019/10/22 14:50,121.6141667,25.0405,1013.25,26.818,53.72,410.6,1.4,21.28,32.85,24.1,35.3
SINICA,2019/10/22 14:55,121.6141667,25.0405,1013.25,26.794,54.2,387.6,1.2,21.39,32.75,24.2,35.11
SINICA,2019/10/22 15:00,121.6141667,25.0405,1013.25,26.724,55.06,312,1,21.33,31.63,23.9,33.52
SINICA,2019/10/22 15:05,121.6141667,25.0405,1013.25,26.15,56.42,200.8,1.2,20.57,28.73,22.8,29.75
SINICA,2019/10/22 15:10,121.6141667,25.0405,1013.25,25.954,57.3,201.4,0.8,20.74,28.93,22.9,30.03
SINICA,2019/10/22 15:15,121.6141667,25.0405,1013.25,26.056,57.78,201.8,0.4,21.35,29.78,23.5,30.96
SINICA,2019/10/22 15:20,121.6141667,25.0405,1013.25,26.264,57.26,201.2,0.2,22.07,30.72,24.2,31.88
SINICA,2019/10/22 15:25,121.6141667,25.0405,1013.25,26.794,57,350.6,0.2,23.76,35.88,26.5,38.25
SINICA,2019/10/22 15:30,121.6141667,25.0405,1013.25,26.638,56.68,302.2,0.7,21.76,31.97,24.3,33.89
SINICA,2019/10/22 15:35,121.6141667,25.0405,1013.25,26.33,58.1,276.2,0.6,21.72,31.35,24.1,33.1
SINICA,2019/10/22 15:40,121.6141667,25.0405,1013.25,26.288,58.18,212.4,0.7,21.29,29.68,23.5,30.9
SINICA,2019/10/22 15:45,121.6141667,25.0405,1013.25,25.628,59.82,147.2,0.9,20.57,27.44,22.4,28.12
SINICA,2019/10/22 15:50,121.6141667,25.0405,1013.25,25.366,60.94,117.8,0.4,20.71,26.93,22.4,27.43
SINICA,2019/10/22 15:55,121.6141667,25.0405,1013.25,25.278,61.92,109,0.9,20.42,26.33,22.1,26.73
SINICA,2019/10/22 16:00,121.6141667,25.0405,1013.25,25.074,63.1,86.6,0.5,20.49,25.81,22,26.06
SINICA,2019/10/22 16:05,121.6141667,25.0405,1013.25,24.962,63.72,74.6,0.7,20.33,25.37,21.8,25.52
SINICA,2019/10/22 16:10,121.6141667,25.0405,1013.25,24.904,64.44,60.6,0.3,20.5,25.03,21.8,25.07
SINICA,2019/10/22 16:15,121.6141667,25.0405,1013.25,24.846,64.94,51.6,0.6,20.32,24.7,21.6,24.65
SINICA,2019/10/22 16:20,121.6141667,25.0405,1013.25,24.732,65.58,49.6,0.6,20.3,24.54,21.6,24.47
SINICA,2019/10/22 16:25,121.6141667,25.0405,1013.25,24.644,66.04,43.4,0.9,20.2,24.36,21.5,24.25
SINICA,2019/10/22 16:30,121.6141667,25.0405,1013.25,24.43,66.94,37.6,0.9,20.11,24.03,21.3,23.88
SINICA,2019/10/22 16:35,121.6141667,25.0405,1013.25,24.418,67.46,32.6,0.2,20.34,23.65,21.4,23.45
SINICA,2019/10/22 16:40,121.6141667,25.0405,1013.25,24.366,67.86,27,0.2,20.3,23.43,21.3,23.19
SINICA,2019/10/22 16:45,121.6141667,25.0405,1013.25,24.374,68.04,21,0.2,20.27,23.25,21.3,22.96
SINICA,2019/10/22 16:50,121.6141667,25.0405,1013.25,24.238,68.34,15.4,0.8,20.05,23.37,21.1,23.05
SINICA,2019/10/22 16:55,121.6141667,25.0405,1013.25,24.098,68.36,11.6,1.3,19.89,23.28,21,22.95
SINICA,2019/10/22 17:00,121.6141667,25.0405,1013.25,24.076,68.24,7.8,0.8,19.85,23.03,20.9,22.64
SINICA,2019/10/22 17:05,121.6141667,25.0405,1013.25,24.052,68.2,4.8,1.1,19.81,23.05,20.9,22.66
SINICA,2019/10/22 17:10,121.6141667,25.0405,1013.25,24.024,68.26,2.8,1,19.78,22.94,20.8,22.52
SINICA,2019/10/22 17:15,121.6141667,25.0405,1013.25,23.968,68.2,1.4,0.7,19.72,22.72,20.7,22.27
SINICA,2019/10/22 17:20,121.6141667,25.0405,1013.25,23.912,68.54,1,0.3,19.72,22.3,20.7,21.83
SINICA,2019/10/22 17:25,121.6141667,25.0405,1013.25,23.858,68.8,1,0.2,19.69,22.06,20.6,21.59
SINICA,2019/10/22 17:30,121.6141667,25.0405,1013.25,23.832,68.86,1,0.4,19.68,22.34,20.6,21.87
SINICA,2019/10/22 17:35,121.6141667,25.0405,1013.25,23.756,69.24,1,0.9,19.67,22.61,20.7,22.18
SINICA,2019/10/22 17:40,121.6141667,25.0405,1013.25,23.644,69.78,1,0.6,19.63,22.33,20.6,21.87
SINICA,2019/10/22 17:45,121.6141667,25.0405,1013.25,23.606,70.08,1,1,19.65,22.5,20.6,22.07
SINICA,2019/10/22 17:50,121.6141667,25.0405,1013.25,23.522,70.48,1,1,19.63,22.41,20.6,21.98
SINICA,2019/10/22 17:55,121.6141667,25.0405,1013.25,23.468,70.94,1,1.3,19.64,22.46,20.6,22.05
SINICA,2019/10/22 18:00,121.6141667,25.0405,1013.25,23.39,71.42,1,1.1,19.63,22.33,20.5,21.92
SINICA,2019/10/22 18:05,121.6141667,25.0405,1013.25,23.378,71.56,1,0.5,19.64,22.01,20.5,21.55
